TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,TEAM_NAME
3195,18:38:55,289,F,DESCENT,-2.6,27.2,1011.0,4.2,-2,-2,-6,-1,4,-1,412,188,672,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:38:56,290,F,DESCENT,-2.5,27.3,1011.0,4.2,-2,-2,-5,-1,4,-1,424,186,656,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:38:58,291,F,DESCENT,-2.5,27.3,1011.0,4.2,-2,0,1,-1,4,-1,419,180,661,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:00,292,F,DESCENT,-2.5,27.4,1011.0,4.2,-4,1,1,-1,4,-1,416,179,663,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:02,293,F,DESCENT,-2.6,27.4,1011.0,4.2,-1,0,-1,-1,4,-1,416,182,656,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:04,294,F,DESCENT,-2.5,27.3,1011.0,4.2,-3,3,6,-1,4,-1,420,182,660,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:06,295,F,DESCENT,-2.5,27.3,1011.0,4.1,-6,0,1,-1,4,-1,418,184,657,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:07,296,F,DESCENT,-2.5,27.3,1011.0,4.1,-6,2,4,-1,4,-1,413,206,643,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:09,297,F,DESCENT,-2.4,27.3,1011.0,4.1,-4,1,1,-1,4,-1,424,173,631,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:11,298,F,DESCENT,-2.3,27.4,1011.0,4.1,-4,3,7,-1,4,-1,409,195,647,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:13,299,F,DESCENT,-2.3,27.4,1011.0,4.2,-2,-3,-5,-1,4,-1,419,188,645,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:15,300,F,DESCENT,-2.3,27.4,1011.0,4.2,-6,0,1,-1,4,-1,417,183,653,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:16,301,F,DESCENT,-2.3,27.4,1011.0,4.2,-4,1,0,-1,4,-1,413,181,644,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:18,302,F,DESCENT,-2.4,27.4,1011.0,4.1,-4,3,7,-1,4,-1,410,178,646,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:20,303,F,DESCENT,-2.5,27.4,1011.0,4.2,-3,3,6,-1,4,-1,409,183,659,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:22,304,F,DESCENT,-2.5,27.3,1011.0,4.2,0,-1,-6,-1,4,-1,415,187,647,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:24,305,F,DESCENT,-2.6,27.3,1011.0,4.1,-1,1,1,-1,4,-1,415,186,647,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:25,306,F,DESCENT,-2.6,27.3,1011.0,4.1,-3,1,0,-1,4,-1,419,183,638,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:27,307,F,DESCENT,-2.5,27.2,1011.0,4.2,-102,-106,-675,-3,3,0,231,227,599,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
3195,18:39:29,308,F,DESCENT,-2.5,27.2,1011.0,4.1,33,-10,-51,-4,1,0,71,141,606,4000.0,21:31:12,0.0,0.0000,0.0000,0,CAL,COSMOS
